"Note"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Illinois"	"17"	"Sep., 2022"	"2022/09"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	67	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2022"	"2022/09"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	16	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2022"	"2022/09"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	215	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2022"	"2022/09"	"Renal failure (N17-N19)"	"GR113-100"	213	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2022"	"2022/09"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	31	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2022"	"2022/09"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	23	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2022"	"2022/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	86	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2022"	"2022/09"	"All other diseases (Residual) "	"GR113-111"	1254	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2022"	"2022/09"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	588	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2022"	"2022/09"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	120	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2022"	"2022/09"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	115	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2022"	"2022/09"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	468	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2022"	"2022/09"	"Falls (W00-W19)"	"GR113-118"	93	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2022"	"2022/09"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	305	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2022"	"2022/09"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	58	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2022"	"2022/09"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	145	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2022"	"2022/09"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	62	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2022"	"2022/09"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	83	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2022"	"2022/09"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	125	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2022"	"2022/09"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	98	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2022"	"2022/09"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	27	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2022"	"2022/09"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2022"	"2022/09"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2022"	"2022/09"	"#COVID-19 (U07.1)"	"GR113-137"	238	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	27	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#Septicemia (A40-A41)"	"GR113-010"	142	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	16	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	266	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2027	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	35	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	59	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	39	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	198	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	98	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	142	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	450	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Malignant melanoma of skin (C43)"	"GR113-028"	20	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Malignant neoplasm of breast (C50)"	"GR113-029"	146	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	50	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	48	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	99	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	45	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	58	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	64	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	178	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	68	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Leukemia (C91-C95)"	"GR113-040"	69	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	36	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	272	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	69	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#Anemias (D50-D64)"	"GR113-045"	26	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	304	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	48	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Malnutrition (E40-E46)"	"GR113-048"	48	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#Parkinson disease (G20-G21)"	"GR113-051"	127	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#Alzheimer disease (G30)"	"GR113-052"	368	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	3056	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	2276	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Hypertensive heart disease (I11)"	"GR113-056"	190	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	45	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1022	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	395	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	615	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	80	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	535	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Other heart diseases (I26-I51)"	"GR113-064"	1007	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Heart failure (I50)"	"GR113-067"	443	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	558	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	125	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	568	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#Atherosclerosis (I70)"	"GR113-071"	14	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	73	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	34	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	39	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	162	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Pneumonia (J12-J18)"	"GR113-078"	157	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	443	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Emphysema (J43)"	"GR113-084"	36	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Asthma (J45-J46)"	"GR113-085"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	395	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	78	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	141	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#Peptic ulcer (K25-K28)"	"GR113-090"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	167	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Alcoholic liver disease (K70)"	"GR113-094"	71	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	96	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	240	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Renal failure (N17-N19)"	"GR113-100"	234	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	40	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	23	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	115	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"All other diseases (Residual) "	"GR113-111"	1278	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	632	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	146	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	141	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	486	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Falls (W00-W19)"	"GR113-118"	115	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	298	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	59	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	112	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	44	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	68	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	119	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	99	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	20	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	18	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022"	"2022/10"	"#COVID-19 (U07.1)"	"GR113-137"	211	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	30	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"#Septicemia (A40-A41)"	"GR113-010"	179	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	14	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	237	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1978	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	48	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	67	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	39	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	169	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	83	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	174	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	445	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Malignant melanoma of skin (C43)"	"GR113-028"	31	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Malignant neoplasm of breast (C50)"	"GR113-029"	139	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	36	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	46	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	105	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	38	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	46	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	52	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	186	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	54	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Leukemia (C91-C95)"	"GR113-040"	85	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	43	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	256	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	49	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"#Anemias (D50-D64)"	"GR113-045"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	310	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	60	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Malnutrition (E40-E46)"	"GR113-048"	60	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"#Parkinson disease (G20-G21)"	"GR113-051"	123	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"#Alzheimer disease (G30)"	"GR113-052"	362	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	3078	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	2277	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Hypertensive heart disease (I11)"	"GR113-056"	183	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	48	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022"	"2022/11"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1077	Not Applicable	Not Applicable
