"Notes"	"Residence State"	"Residence State Code"	"UCD - ICD Chapter"	"UCD - ICD Chapter Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Kentucky"	"21"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Jan., 2024 (provisional)"	"2024/01"	16	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Feb., 2024 (provisional)"	"2024/02"	18	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Mar., 2024 (provisional)"	"2024/03"	18	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Apr., 2024 (provisional)"	"2024/04"	23	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"May, 2024 (provisional)"	"2024/05"	21	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Jun., 2024 (provisional)"	"2024/06"	16	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Jul., 2024 (provisional)"	"2024/07"	19	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Aug., 2024 (provisional)"	"2024/08"	22	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Sep., 2024 (provisional)"	"2024/09"	20	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Oct., 2024 (provisional)"	"2024/10"	14	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Jan., 2020"	"2020/01"	227	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Feb., 2020"	"2020/02"	216	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Mar., 2020"	"2020/03"	195	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Apr., 2020"	"2020/04"	199	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"May, 2020"	"2020/05"	195	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Jun., 2020"	"2020/06"	188	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Jul., 2020"	"2020/07"	194	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Aug., 2020"	"2020/08"	215	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Sep., 2020"	"2020/09"	220	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Oct., 2020"	"2020/10"	222	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Nov., 2020"	"2020/11"	225	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Dec., 2020"	"2020/12"	255	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Jan., 2021"	"2021/01"	272	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Feb., 2021"	"2021/02"	213	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Mar., 2021"	"2021/03"	256	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Apr., 2021"	"2021/04"	247	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"May, 2021"	"2021/05"	222	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Jun., 2021"	"2021/06"	221	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Jul., 2021"	"2021/07"	213	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Aug., 2021"	"2021/08"	244	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Sep., 2021"	"2021/09"	279	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Oct., 2021"	"2021/10"	235	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Nov., 2021"	"2021/11"	254	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Dec., 2021"	"2021/12"	284	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Jan., 2022"	"2022/01"	319	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Feb., 2022"	"2022/02"	244	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Mar., 2022"	"2022/03"	231	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Apr., 2022"	"2022/04"	237	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"May, 2022"	"2022/05"	215	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Jun., 2022"	"2022/06"	212	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Jul., 2022"	"2022/07"	227	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Aug., 2022"	"2022/08"	231	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Sep., 2022"	"2022/09"	194	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Oct., 2022"	"2022/10"	247	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Nov., 2022"	"2022/11"	271	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Dec., 2022"	"2022/12"	278	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Jan., 2023 (provisional)"	"2023/01"	274	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Feb., 2023 (provisional)"	"2023/02"	239	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Mar., 2023 (provisional)"	"2023/03"	246	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Apr., 2023 (provisional)"	"2023/04"	216	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"May, 2023 (provisional)"	"2023/05"	219	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Jun., 2023 (provisional)"	"2023/06"	205	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Jul., 2023 (provisional)"	"2023/07"	234	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Aug., 2023 (provisional)"	"2023/08"	200	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Sep., 2023 (provisional)"	"2023/09"	215	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Oct., 2023 (provisional)"	"2023/10"	241	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Nov., 2023 (provisional)"	"2023/11"	238	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Dec., 2023 (provisional)"	"2023/12"	276	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Jan., 2024 (provisional)"	"2024/01"	276	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Feb., 2024 (provisional)"	"2024/02"	226	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Mar., 2024 (provisional)"	"2024/03"	235	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Apr., 2024 (provisional)"	"2024/04"	236	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"May, 2024 (provisional)"	"2024/05"	202	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Jun., 2024 (provisional)"	"2024/06"	193	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Jul., 2024 (provisional)"	"2024/07"	216	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Aug., 2024 (provisional)"	"2024/08"	231	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Sep., 2024 (provisional)"	"2024/09"	193	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Oct., 2024 (provisional)"	"2024/10"	164	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Jan., 2020"	"2020/01"	292	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Feb., 2020"	"2020/02"	212	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Mar., 2020"	"2020/03"	255	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Apr., 2020"	"2020/04"	270	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"May, 2020"	"2020/05"	267	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Jun., 2020"	"2020/06"	229	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Jul., 2020"	"2020/07"	273	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Aug., 2020"	"2020/08"	262	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Sep., 2020"	"2020/09"	265	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Oct., 2020"	"2020/10"	286	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Nov., 2020"	"2020/11"	286	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Dec., 2020"	"2020/12"	314	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Jan., 2021"	"2021/01"	302	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Feb., 2021"	"2021/02"	213	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Mar., 2021"	"2021/03"	233	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Apr., 2021"	"2021/04"	264	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"May, 2021"	"2021/05"	255	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Jun., 2021"	"2021/06"	233	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Jul., 2021"	"2021/07"	217	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Aug., 2021"	"2021/08"	203	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Sep., 2021"	"2021/09"	262	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Oct., 2021"	"2021/10"	247	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Nov., 2021"	"2021/11"	265	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Dec., 2021"	"2021/12"	259	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Jan., 2022"	"2022/01"	286	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Feb., 2022"	"2022/02"	259	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Mar., 2022"	"2022/03"	279	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Apr., 2022"	"2022/04"	240	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"May, 2022"	"2022/05"	233	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Jun., 2022"	"2022/06"	231	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Jul., 2022"	"2022/07"	249	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Aug., 2022"	"2022/08"	228	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Sep., 2022"	"2022/09"	229	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Oct., 2022"	"2022/10"	292	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Nov., 2022"	"2022/11"	271	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Dec., 2022"	"2022/12"	289	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Jan., 2023 (provisional)"	"2023/01"	286	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Feb., 2023 (provisional)"	"2023/02"	245	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Mar., 2023 (provisional)"	"2023/03"	263	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Apr., 2023 (provisional)"	"2023/04"	225	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"May, 2023 (provisional)"	"2023/05"	222	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Jun., 2023 (provisional)"	"2023/06"	186	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Jul., 2023 (provisional)"	"2023/07"	232	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Aug., 2023 (provisional)"	"2023/08"	229	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Sep., 2023 (provisional)"	"2023/09"	190	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Oct., 2023 (provisional)"	"2023/10"	261	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Nov., 2023 (provisional)"	"2023/11"	261	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Dec., 2023 (provisional)"	"2023/12"	281	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Jan., 2024 (provisional)"	"2024/01"	302	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Feb., 2024 (provisional)"	"2024/02"	247	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Mar., 2024 (provisional)"	"2024/03"	249	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Apr., 2024 (provisional)"	"2024/04"	264	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"May, 2024 (provisional)"	"2024/05"	243	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Jun., 2024 (provisional)"	"2024/06"	230	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Jul., 2024 (provisional)"	"2024/07"	224	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Aug., 2024 (provisional)"	"2024/08"	251	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Sep., 2024 (provisional)"	"2024/09"	264	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mental and behavioural disorders"	"F01-F99"	"Oct., 2024 (provisional)"	"2024/10"	215	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Diseases of the nervous system"	"G00-G98"	"Jan., 2020"	"2020/01"	317	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Diseases of the nervous system"	"G00-G98"	"Feb., 2020"	"2020/02"	275	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Diseases of the nervous system"	"G00-G98"	"Mar., 2020"	"2020/03"	305	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Diseases of the nervous system"	"G00-G98"	"Apr., 2020"	"2020/04"	298	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Diseases of the nervous system"	"G00-G98"	"May, 2020"	"2020/05"	289	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Diseases of the nervous system"	"G00-G98"	"Jun., 2020"	"2020/06"	285	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Diseases of the nervous system"	"G00-G98"	"Jul., 2020"	"2020/07"	302	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Diseases of the nervous system"	"G00-G98"	"Aug., 2020"	"2020/08"	295	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Diseases of the nervous system"	"G00-G98"	"Sep., 2020"	"2020/09"	307	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Diseases of the nervous system"	"G00-G98"	"Oct., 2020"	"2020/10"	315	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Diseases of the nervous system"	"G00-G98"	"Nov., 2020"	"2020/11"	353	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Diseases of the nervous system"	"G00-G98"	"Dec., 2020"	"2020/12"	385	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Diseases of the nervous system"	"G00-G98"	"Jan., 2021"	"2021/01"	335	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Diseases of the nervous system"	"G00-G98"	"Feb., 2021"	"2021/02"	254	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Diseases of the nervous system"	"G00-G98"	"Mar., 2021"	"2021/03"	284	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Diseases of the nervous system"	"G00-G98"	"Apr., 2021"	"2021/04"	271	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Diseases of the nervous system"	"G00-G98"	"May, 2021"	"2021/05"	303	Not Applicable	Not Applicable
