"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	"UCD - Injury Intent"	"UCD - Injury Intent Code"	Deaths	Population	Crude Rate
	"Kentucky"	"21"	"Jan., 2021"	"2021/01"	"Homicide"	"3"	34	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jan., 2021"	"2021/01"	"Undetermined "	"4"	10	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jan., 2021"	"2021/01"	"Non-Injury, no intent classified"	"9"	5337	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Feb., 2021"	"2021/02"	"Unintentional"	"1"	305	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Feb., 2021"	"2021/02"	"Suicide"	"2"	43	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Feb., 2021"	"2021/02"	"Homicide"	"3"	28	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Feb., 2021"	"2021/02"	"Non-Injury, no intent classified"	"9"	4224	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mar., 2021"	"2021/03"	"Unintentional"	"1"	347	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mar., 2021"	"2021/03"	"Suicide"	"2"	75	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mar., 2021"	"2021/03"	"Homicide"	"3"	35	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mar., 2021"	"2021/03"	"Undetermined "	"4"	10	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mar., 2021"	"2021/03"	"Non-Injury, no intent classified"	"9"	4201	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Apr., 2021"	"2021/04"	"Unintentional"	"1"	383	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Apr., 2021"	"2021/04"	"Suicide"	"2"	72	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Apr., 2021"	"2021/04"	"Homicide"	"3"	23	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Apr., 2021"	"2021/04"	"Non-Injury, no intent classified"	"9"	4017	Not Applicable	Not Applicable
	"Kentucky"	"21"	"May, 2021"	"2021/05"	"Unintentional"	"1"	369	Not Applicable	Not Applicable
	"Kentucky"	"21"	"May, 2021"	"2021/05"	"Suicide"	"2"	62	Not Applicable	Not Applicable
	"Kentucky"	"21"	"May, 2021"	"2021/05"	"Homicide"	"3"	42	Not Applicable	Not Applicable
	"Kentucky"	"21"	"May, 2021"	"2021/05"	"Non-Injury, no intent classified"	"9"	3937	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jun., 2021"	"2021/06"	"Unintentional"	"1"	359	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jun., 2021"	"2021/06"	"Suicide"	"2"	81	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jun., 2021"	"2021/06"	"Homicide"	"3"	44	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jun., 2021"	"2021/06"	"Non-Injury, no intent classified"	"9"	3890	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jul., 2021"	"2021/07"	"Unintentional"	"1"	367	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jul., 2021"	"2021/07"	"Suicide"	"2"	77	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jul., 2021"	"2021/07"	"Homicide"	"3"	33	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jul., 2021"	"2021/07"	"Non-Injury, no intent classified"	"9"	3986	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Aug., 2021"	"2021/08"	"Unintentional"	"1"	372	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Aug., 2021"	"2021/08"	"Suicide"	"2"	70	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Aug., 2021"	"2021/08"	"Homicide"	"3"	42	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Aug., 2021"	"2021/08"	"Non-Injury, no intent classified"	"9"	4777	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2021"	"2021/09"	"Unintentional"	"1"	377	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2021"	"2021/09"	"Suicide"	"2"	83	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2021"	"2021/09"	"Homicide"	"3"	33	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2021"	"2021/09"	"Undetermined "	"4"	10	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2021"	"2021/09"	"Non-Injury, no intent classified"	"9"	5616	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2021"	"2021/10"	"Unintentional"	"1"	377	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2021"	"2021/10"	"Suicide"	"2"	61	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2021"	"2021/10"	"Homicide"	"3"	37	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2021"	"2021/10"	"Non-Injury, no intent classified"	"9"	4958	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2021"	"2021/11"	"Unintentional"	"1"	355	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2021"	"2021/11"	"Suicide"	"2"	58	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2021"	"2021/11"	"Homicide"	"3"	27	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2021"	"2021/11"	"Non-Injury, no intent classified"	"9"	4558	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Dec., 2021"	"2021/12"	"Unintentional"	"1"	423	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Dec., 2021"	"2021/12"	"Suicide"	"2"	63	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Dec., 2021"	"2021/12"	"Homicide"	"3"	30	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Dec., 2021"	"2021/12"	"Non-Injury, no intent classified"	"9"	5116	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jan., 2022"	"2022/01"	"Unintentional"	"1"	331	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jan., 2022"	"2022/01"	"Suicide"	"2"	61	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jan., 2022"	"2022/01"	"Homicide"	"3"	27	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jan., 2022"	"2022/01"	"Non-Injury, no intent classified"	"9"	5804	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Feb., 2022"	"2022/02"	"Unintentional"	"1"	301	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Feb., 2022"	"2022/02"	"Suicide"	"2"	63	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Feb., 2022"	"2022/02"	"Homicide"	"3"	26	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Feb., 2022"	"2022/02"	"Non-Injury, no intent classified"	"9"	4819	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mar., 2022"	"2022/03"	"Unintentional"	"1"	313	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mar., 2022"	"2022/03"	"Suicide"	"2"	77	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mar., 2022"	"2022/03"	"Homicide"	"3"	37	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mar., 2022"	"2022/03"	"Non-Injury, no intent classified"	"9"	4416	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Apr., 2022"	"2022/04"	"Unintentional"	"1"	320	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Apr., 2022"	"2022/04"	"Suicide"	"2"	63	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Apr., 2022"	"2022/04"	"Homicide"	"3"	25	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Apr., 2022"	"2022/04"	"Non-Injury, no intent classified"	"9"	3985	Not Applicable	Not Applicable
	"Kentucky"	"21"	"May, 2022"	"2022/05"	"Unintentional"	"1"	335	Not Applicable	Not Applicable
	"Kentucky"	"21"	"May, 2022"	"2022/05"	"Suicide"	"2"	57	Not Applicable	Not Applicable
	"Kentucky"	"21"	"May, 2022"	"2022/05"	"Homicide"	"3"	39	Not Applicable	Not Applicable
	"Kentucky"	"21"	"May, 2022"	"2022/05"	"Non-Injury, no intent classified"	"9"	3869	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jun., 2022"	"2022/06"	"Unintentional"	"1"	376	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jun., 2022"	"2022/06"	"Suicide"	"2"	77	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jun., 2022"	"2022/06"	"Homicide"	"3"	27	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jun., 2022"	"2022/06"	"Non-Injury, no intent classified"	"9"	3859	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jul., 2022"	"2022/07"	"Unintentional"	"1"	405	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jul., 2022"	"2022/07"	"Suicide"	"2"	77	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jul., 2022"	"2022/07"	"Homicide"	"3"	32	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jul., 2022"	"2022/07"	"Non-Injury, no intent classified"	"9"	3942	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Aug., 2022"	"2022/08"	"Unintentional"	"1"	355	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Aug., 2022"	"2022/08"	"Suicide"	"2"	62	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Aug., 2022"	"2022/08"	"Homicide"	"3"	25	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Aug., 2022"	"2022/08"	"Non-Injury, no intent classified"	"9"	3974	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2022"	"2022/09"	"Unintentional"	"1"	328	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2022"	"2022/09"	"Suicide"	"2"	63	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2022"	"2022/09"	"Homicide"	"3"	41	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2022"	"2022/09"	"Non-Injury, no intent classified"	"9"	3806	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2022"	"2022/10"	"Unintentional"	"1"	382	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2022"	"2022/10"	"Suicide"	"2"	72	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2022"	"2022/10"	"Homicide"	"3"	18	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2022"	"2022/10"	"Non-Injury, no intent classified"	"9"	4145	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2022"	"2022/11"	"Unintentional"	"1"	378	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2022"	"2022/11"	"Suicide"	"2"	79	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2022"	"2022/11"	"Homicide"	"3"	23	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2022"	"2022/11"	"Non-Injury, no intent classified"	"9"	4263	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Dec., 2022"	"2022/12"	"Unintentional"	"1"	369	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Dec., 2022"	"2022/12"	"Suicide"	"2"	72	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Dec., 2022"	"2022/12"	"Homicide"	"3"	28	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Dec., 2022"	"2022/12"	"Undetermined "	"4"	13	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Dec., 2022"	"2022/12"	"Non-Injury, no intent classified"	"9"	4723	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jan., 2023 (provisional)"	"2023/01"	"Unintentional"	"1"	338	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jan., 2023 (provisional)"	"2023/01"	"Suicide"	"2"	75	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jan., 2023 (provisional)"	"2023/01"	"Homicide"	"3"	23	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jan., 2023 (provisional)"	"2023/01"	"Non-Injury, no intent classified"	"9"	4503	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Feb., 2023 (provisional)"	"2023/02"	"Unintentional"	"1"	322	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Feb., 2023 (provisional)"	"2023/02"	"Suicide"	"2"	61	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Feb., 2023 (provisional)"	"2023/02"	"Homicide"	"3"	28	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Feb., 2023 (provisional)"	"2023/02"	"Non-Injury, no intent classified"	"9"	3947	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mar., 2023 (provisional)"	"2023/03"	"Unintentional"	"1"	352	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mar., 2023 (provisional)"	"2023/03"	"Suicide"	"2"	63	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mar., 2023 (provisional)"	"2023/03"	"Homicide"	"3"	19	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mar., 2023 (provisional)"	"2023/03"	"Non-Injury, no intent classified"	"9"	4172	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Apr., 2023 (provisional)"	"2023/04"	"Unintentional"	"1"	358	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Apr., 2023 (provisional)"	"2023/04"	"Suicide"	"2"	63	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Apr., 2023 (provisional)"	"2023/04"	"Homicide"	"3"	33	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Apr., 2023 (provisional)"	"2023/04"	"Non-Injury, no intent classified"	"9"	3806	Not Applicable	Not Applicable
	"Kentucky"	"21"	"May, 2023 (provisional)"	"2023/05"	"Unintentional"	"1"	352	Not Applicable	Not Applicable
	"Kentucky"	"21"	"May, 2023 (provisional)"	"2023/05"	"Suicide"	"2"	68	Not Applicable	Not Applicable
	"Kentucky"	"21"	"May, 2023 (provisional)"	"2023/05"	"Homicide"	"3"	32	Not Applicable	Not Applicable
	"Kentucky"	"21"	"May, 2023 (provisional)"	"2023/05"	"Non-Injury, no intent classified"	"9"	3829	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jun., 2023 (provisional)"	"2023/06"	"Unintentional"	"1"	329	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jun., 2023 (provisional)"	"2023/06"	"Suicide"	"2"	69	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jun., 2023 (provisional)"	"2023/06"	"Homicide"	"3"	32	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jun., 2023 (provisional)"	"2023/06"	"Non-Injury, no intent classified"	"9"	3693	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jul., 2023 (provisional)"	"2023/07"	"Unintentional"	"1"	358	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jul., 2023 (provisional)"	"2023/07"	"Suicide"	"2"	88	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jul., 2023 (provisional)"	"2023/07"	"Homicide"	"3"	30	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jul., 2023 (provisional)"	"2023/07"	"Undetermined "	"4"	10	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jul., 2023 (provisional)"	"2023/07"	"Non-Injury, no intent classified"	"9"	3774	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Aug., 2023 (provisional)"	"2023/08"	"Unintentional"	"1"	374	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Aug., 2023 (provisional)"	"2023/08"	"Suicide"	"2"	64	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Aug., 2023 (provisional)"	"2023/08"	"Homicide"	"3"	32	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Aug., 2023 (provisional)"	"2023/08"	"Non-Injury, no intent classified"	"9"	3713	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Unintentional"	"1"	318	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Suicide"	"2"	73	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Homicide"	"3"	23	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Non-Injury, no intent classified"	"9"	3699	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Unintentional"	"1"	301	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Suicide"	"2"	66	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Homicide"	"3"	25	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Non-Injury, no intent classified"	"9"	4066	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2023 (provisional)"	"2023/11"	"Unintentional"	"1"	301	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2023 (provisional)"	"2023/11"	"Suicide"	"2"	62	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2023 (provisional)"	"2023/11"	"Homicide"	"3"	21	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2023 (provisional)"	"2023/11"	"Non-Injury, no intent classified"	"9"	4023	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Dec., 2023 (provisional)"	"2023/12"	"Unintentional"	"1"	342	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Dec., 2023 (provisional)"	"2023/12"	"Suicide"	"2"	61	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Dec., 2023 (provisional)"	"2023/12"	"Homicide"	"3"	18	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Dec., 2023 (provisional)"	"2023/12"	"Non-Injury, no intent classified"	"9"	4558	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jan., 2024 (provisional)"	"2024/01"	"Unintentional"	"1"	309	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jan., 2024 (provisional)"	"2024/01"	"Suicide"	"2"	81	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jan., 2024 (provisional)"	"2024/01"	"Homicide"	"3"	27	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jan., 2024 (provisional)"	"2024/01"	"Non-Injury, no intent classified"	"9"	4669	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Feb., 2024 (provisional)"	"2024/02"	"Unintentional"	"1"	252	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Feb., 2024 (provisional)"	"2024/02"	"Suicide"	"2"	62	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Feb., 2024 (provisional)"	"2024/02"	"Homicide"	"3"	19	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Feb., 2024 (provisional)"	"2024/02"	"Non-Injury, no intent classified"	"9"	4037	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mar., 2024 (provisional)"	"2024/03"	"Unintentional"	"1"	311	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mar., 2024 (provisional)"	"2024/03"	"Suicide"	"2"	67	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mar., 2024 (provisional)"	"2024/03"	"Homicide"	"3"	30	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mar., 2024 (provisional)"	"2024/03"	"Non-Injury, no intent classified"	"9"	4200	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Apr., 2024 (provisional)"	"2024/04"	"Unintentional"	"1"	268	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Apr., 2024 (provisional)"	"2024/04"	"Suicide"	"2"	66	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Apr., 2024 (provisional)"	"2024/04"	"Homicide"	"3"	27	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Apr., 2024 (provisional)"	"2024/04"	"Non-Injury, no intent classified"	"9"	3920	Not Applicable	Not Applicable
	"Kentucky"	"21"	"May, 2024 (provisional)"	"2024/05"	"Unintentional"	"1"	101	Not Applicable	Not Applicable
	"Kentucky"	"21"	"May, 2024 (provisional)"	"2024/05"	"Suicide"	"2"	28	Not Applicable	Not Applicable
	"Kentucky"	"21"	"May, 2024 (provisional)"	"2024/05"	"Homicide"	"3"	15	Not Applicable	Not Applicable
	"Kentucky"	"21"	"May, 2024 (provisional)"	"2024/05"	"Non-Injury, no intent classified"	"9"	4037	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jun., 2024 (provisional)"	"2024/06"	"Non-Injury, no intent classified"	"9"	4046	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jul., 2024 (provisional)"	"2024/07"	"Non-Injury, no intent classified"	"9"	4153	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Aug., 2024 (provisional)"	"2024/08"	"Non-Injury, no intent classified"	"9"	4177	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2024 (provisional)"	"2024/09"	"Non-Injury, no intent classified"	"9"	3882	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2024 (provisional)"	"2024/10"	"Non-Injury, no intent classified"	"9"	3240	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2024 (provisional and partial)"	"2024/11"	"Non-Injury, no intent classified"	"9"	82	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2020"	"2020/01"	"Unintentional"	"1"	259	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2020"	"2020/01"	"Suicide"	"2"	44	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2020"	"2020/01"	"Homicide"	"3"	66	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2020"	"2020/01"	"Non-Injury, no intent classified"	"9"	3831	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2020"	"2020/02"	"Unintentional"	"1"	238	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2020"	"2020/02"	"Suicide"	"2"	53	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2020"	"2020/02"	"Homicide"	"3"	48	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2020"	"2020/02"	"Non-Injury, no intent classified"	"9"	3602	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Mar., 2020"	"2020/03"	"Unintentional"	"1"	297	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Mar., 2020"	"2020/03"	"Suicide"	"2"	52	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Mar., 2020"	"2020/03"	"Homicide"	"3"	38	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Mar., 2020"	"2020/03"	"Undetermined "	"4"	10	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Mar., 2020"	"2020/03"	"Non-Injury, no intent classified"	"9"	4324	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Apr., 2020"	"2020/04"	"Unintentional"	"1"	298	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Apr., 2020"	"2020/04"	"Suicide"	"2"	41	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Apr., 2020"	"2020/04"	"Homicide"	"3"	57	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Apr., 2020"	"2020/04"	"Undetermined "	"4"	12	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Apr., 2020"	"2020/04"	"Non-Injury, no intent classified"	"9"	5362	Not Applicable	Not Applicable
	"Louisiana"	"22"	"May, 2020"	"2020/05"	"Unintentional"	"1"	364	Not Applicable	Not Applicable
	"Louisiana"	"22"	"May, 2020"	"2020/05"	"Suicide"	"2"	45	Not Applicable	Not Applicable
	"Louisiana"	"22"	"May, 2020"	"2020/05"	"Homicide"	"3"	62	Not Applicable	Not Applicable
	"Louisiana"	"22"	"May, 2020"	"2020/05"	"Undetermined "	"4"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"May, 2020"	"2020/05"	"Non-Injury, no intent classified"	"9"	4320	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jun., 2020"	"2020/06"	"Unintentional"	"1"	303	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jun., 2020"	"2020/06"	"Suicide"	"2"	63	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jun., 2020"	"2020/06"	"Homicide"	"3"	82	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jun., 2020"	"2020/06"	"Non-Injury, no intent classified"	"9"	3807	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jul., 2020"	"2020/07"	"Unintentional"	"1"	313	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jul., 2020"	"2020/07"	"Suicide"	"2"	63	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jul., 2020"	"2020/07"	"Homicide"	"3"	89	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jul., 2020"	"2020/07"	"Undetermined "	"4"	12	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jul., 2020"	"2020/07"	"Non-Injury, no intent classified"	"9"	4527	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Aug., 2020"	"2020/08"	"Unintentional"	"1"	337	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Aug., 2020"	"2020/08"	"Suicide"	"2"	55	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Aug., 2020"	"2020/08"	"Homicide"	"3"	86	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Aug., 2020"	"2020/08"	"Undetermined "	"4"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Aug., 2020"	"2020/08"	"Non-Injury, no intent classified"	"9"	4706	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Sep., 2020"	"2020/09"	"Unintentional"	"1"	309	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Sep., 2020"	"2020/09"	"Suicide"	"2"	69	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Sep., 2020"	"2020/09"	"Homicide"	"3"	79	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Sep., 2020"	"2020/09"	"Non-Injury, no intent classified"	"9"	3982	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Oct., 2020"	"2020/10"	"Unintentional"	"1"	333	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Oct., 2020"	"2020/10"	"Suicide"	"2"	50	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Oct., 2020"	"2020/10"	"Homicide"	"3"	101	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Oct., 2020"	"2020/10"	"Undetermined "	"4"	13	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Oct., 2020"	"2020/10"	"Non-Injury, no intent classified"	"9"	3930	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nov., 2020"	"2020/11"	"Unintentional"	"1"	301	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nov., 2020"	"2020/11"	"Suicide"	"2"	64	Not Applicable	Not Applicable
