"Notes"	"Residence Census Region"	"Residence Census Region Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Census Region 3: South"	"CENS-R3"	"Feb., 2020"	"2020/02"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	238	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Feb., 2020"	"2020/02"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	226	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Feb., 2020"	"2020/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	136	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Mar., 2020"	"2020/03"	"#Septicemia (A40-A41)"	"GR113-010"	269	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Mar., 2020"	"2020/03"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2550	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Mar., 2020"	"2020/03"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	420	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Mar., 2020"	"2020/03"	"#Alzheimer disease (G30)"	"GR113-052"	451	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Mar., 2020"	"2020/03"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	3072	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Mar., 2020"	"2020/03"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	664	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Mar., 2020"	"2020/03"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	350	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Mar., 2020"	"2020/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	798	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Mar., 2020"	"2020/03"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	254	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Mar., 2020"	"2020/03"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	241	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Mar., 2020"	"2020/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	141	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Mar., 2020"	"2020/03"	"#COVID-19 (U07.1)"	"GR113-137"	454	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Apr., 2020"	"2020/04"	"#Septicemia (A40-A41)"	"GR113-010"	249	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Apr., 2020"	"2020/04"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2412	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Apr., 2020"	"2020/04"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	497	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Apr., 2020"	"2020/04"	"#Alzheimer disease (G30)"	"GR113-052"	499	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Apr., 2020"	"2020/04"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	3057	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Apr., 2020"	"2020/04"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	669	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Apr., 2020"	"2020/04"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	282	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Apr., 2020"	"2020/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	723	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Apr., 2020"	"2020/04"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	220	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Apr., 2020"	"2020/04"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	230	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Apr., 2020"	"2020/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	112	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Apr., 2020"	"2020/04"	"#COVID-19 (U07.1)"	"GR113-137"	2987	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"May, 2020"	"2020/05"	"#Septicemia (A40-A41)"	"GR113-010"	221	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"May, 2020"	"2020/05"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2528	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"May, 2020"	"2020/05"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	445	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"May, 2020"	"2020/05"	"#Alzheimer disease (G30)"	"GR113-052"	406	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"May, 2020"	"2020/05"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	3017	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"May, 2020"	"2020/05"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	661	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"May, 2020"	"2020/05"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	179	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"May, 2020"	"2020/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	622	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"May, 2020"	"2020/05"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	223	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"May, 2020"	"2020/05"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	212	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"May, 2020"	"2020/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	135	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"May, 2020"	"2020/05"	"#COVID-19 (U07.1)"	"GR113-137"	2289	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jun., 2020"	"2020/06"	"#Septicemia (A40-A41)"	"GR113-010"	223	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jun., 2020"	"2020/06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2417	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jun., 2020"	"2020/06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	359	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jun., 2020"	"2020/06"	"#Alzheimer disease (G30)"	"GR113-052"	403	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jun., 2020"	"2020/06"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	2798	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jun., 2020"	"2020/06"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	633	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jun., 2020"	"2020/06"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	153	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jun., 2020"	"2020/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	543	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jun., 2020"	"2020/06"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	174	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jun., 2020"	"2020/06"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	219	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jun., 2020"	"2020/06"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	132	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jun., 2020"	"2020/06"	"#COVID-19 (U07.1)"	"GR113-137"	1070	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jul., 2020"	"2020/07"	"#Septicemia (A40-A41)"	"GR113-010"	219	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jul., 2020"	"2020/07"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2558	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jul., 2020"	"2020/07"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	410	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jul., 2020"	"2020/07"	"#Alzheimer disease (G30)"	"GR113-052"	420	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jul., 2020"	"2020/07"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	2979	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jul., 2020"	"2020/07"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	660	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jul., 2020"	"2020/07"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	167	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jul., 2020"	"2020/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	584	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jul., 2020"	"2020/07"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	196	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jul., 2020"	"2020/07"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	233	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jul., 2020"	"2020/07"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	163	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jul., 2020"	"2020/07"	"#COVID-19 (U07.1)"	"GR113-137"	1128	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Aug., 2020"	"2020/08"	"#Septicemia (A40-A41)"	"GR113-010"	276	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Aug., 2020"	"2020/08"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2550	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Aug., 2020"	"2020/08"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	445	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Aug., 2020"	"2020/08"	"#Alzheimer disease (G30)"	"GR113-052"	446	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Aug., 2020"	"2020/08"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	3013	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Aug., 2020"	"2020/08"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	651	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Aug., 2020"	"2020/08"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	165	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Aug., 2020"	"2020/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	598	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Aug., 2020"	"2020/08"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	216	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Aug., 2020"	"2020/08"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	216	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Aug., 2020"	"2020/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	152	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Aug., 2020"	"2020/08"	"#COVID-19 (U07.1)"	"GR113-137"	1313	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Sep., 2020"	"2020/09"	"#Septicemia (A40-A41)"	"GR113-010"	233	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Sep., 2020"	"2020/09"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2428	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Sep., 2020"	"2020/09"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	439	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Sep., 2020"	"2020/09"	"#Alzheimer disease (G30)"	"GR113-052"	426	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Sep., 2020"	"2020/09"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	2845	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Sep., 2020"	"2020/09"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	637	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Sep., 2020"	"2020/09"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	167	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Sep., 2020"	"2020/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	567	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Sep., 2020"	"2020/09"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	189	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Sep., 2020"	"2020/09"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	220	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Sep., 2020"	"2020/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	133	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Sep., 2020"	"2020/09"	"#COVID-19 (U07.1)"	"GR113-137"	809	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Oct., 2020"	"2020/10"	"#Septicemia (A40-A41)"	"GR113-010"	267	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Oct., 2020"	"2020/10"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2649	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Oct., 2020"	"2020/10"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	418	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Oct., 2020"	"2020/10"	"#Alzheimer disease (G30)"	"GR113-052"	461	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Oct., 2020"	"2020/10"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	3037	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Oct., 2020"	"2020/10"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	729	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Oct., 2020"	"2020/10"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	158	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Oct., 2020"	"2020/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	570	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Oct., 2020"	"2020/10"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	190	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Oct., 2020"	"2020/10"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	199	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Oct., 2020"	"2020/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	140	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Oct., 2020"	"2020/10"	"#COVID-19 (U07.1)"	"GR113-137"	962	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Nov., 2020"	"2020/11"	"#Septicemia (A40-A41)"	"GR113-010"	265	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Nov., 2020"	"2020/11"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2446	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Nov., 2020"	"2020/11"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	397	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Nov., 2020"	"2020/11"	"#Alzheimer disease (G30)"	"GR113-052"	454	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Nov., 2020"	"2020/11"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	3130	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Nov., 2020"	"2020/11"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	675	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Nov., 2020"	"2020/11"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	157	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Nov., 2020"	"2020/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	553	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Nov., 2020"	"2020/11"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	203	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Nov., 2020"	"2020/11"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	232	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Nov., 2020"	"2020/11"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	132	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Nov., 2020"	"2020/11"	"#COVID-19 (U07.1)"	"GR113-137"	1932	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Dec., 2020"	"2020/12"	"#Septicemia (A40-A41)"	"GR113-010"	282	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Dec., 2020"	"2020/12"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2624	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Dec., 2020"	"2020/12"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	501	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Dec., 2020"	"2020/12"	"#Alzheimer disease (G30)"	"GR113-052"	526	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Dec., 2020"	"2020/12"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	3293	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Dec., 2020"	"2020/12"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	747	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Dec., 2020"	"2020/12"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	193	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Dec., 2020"	"2020/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	640	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Dec., 2020"	"2020/12"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	209	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Dec., 2020"	"2020/12"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	251	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Dec., 2020"	"2020/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	132	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Dec., 2020"	"2020/12"	"#COVID-19 (U07.1)"	"GR113-137"	3719	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jan., 2021"	"2021/01"	"#Septicemia (A40-A41)"	"GR113-010"	267	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jan., 2021"	"2021/01"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2632	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jan., 2021"	"2021/01"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	534	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jan., 2021"	"2021/01"	"#Alzheimer disease (G30)"	"GR113-052"	503	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jan., 2021"	"2021/01"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	3360	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jan., 2021"	"2021/01"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	772	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jan., 2021"	"2021/01"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	204	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jan., 2021"	"2021/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	646	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jan., 2021"	"2021/01"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	217	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jan., 2021"	"2021/01"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	270	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jan., 2021"	"2021/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	155	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jan., 2021"	"2021/01"	"#COVID-19 (U07.1)"	"GR113-137"	3625	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Feb., 2021"	"2021/02"	"#Septicemia (A40-A41)"	"GR113-010"	249	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Feb., 2021"	"2021/02"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2211	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Feb., 2021"	"2021/02"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	436	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Feb., 2021"	"2021/02"	"#Alzheimer disease (G30)"	"GR113-052"	399	Not Applicable	Not Applicable
