"Notes"	"Residence Census Region"	"Residence Census Region Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Census Region 3: South"	"CENS-R3"	"May, 2019"	"2019/05"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	1355	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"May, 2019"	"2019/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	5589	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"May, 2019"	"2019/05"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	1421	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"May, 2019"	"2019/05"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	1766	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"May, 2019"	"2019/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	1027	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jun., 2019"	"2019/06"	"#Septicemia (A40-A41)"	"GR113-010"	1342	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jun., 2019"	"2019/06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	19224	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jun., 2019"	"2019/06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2808	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jun., 2019"	"2019/06"	"#Alzheimer disease (G30)"	"GR113-052"	3733	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jun., 2019"	"2019/06"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	20420	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jun., 2019"	"2019/06"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	4821	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jun., 2019"	"2019/06"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	1213	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jun., 2019"	"2019/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	5033	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jun., 2019"	"2019/06"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	1388	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jun., 2019"	"2019/06"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	1732	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jun., 2019"	"2019/06"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	994	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jul., 2019"	"2019/07"	"#Septicemia (A40-A41)"	"GR113-010"	1374	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jul., 2019"	"2019/07"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	19715	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jul., 2019"	"2019/07"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2721	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jul., 2019"	"2019/07"	"#Alzheimer disease (G30)"	"GR113-052"	3793	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jul., 2019"	"2019/07"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	20758	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jul., 2019"	"2019/07"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	4969	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jul., 2019"	"2019/07"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	1126	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jul., 2019"	"2019/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	4956	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jul., 2019"	"2019/07"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	1399	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jul., 2019"	"2019/07"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	1797	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jul., 2019"	"2019/07"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	1041	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Aug., 2019"	"2019/08"	"#Septicemia (A40-A41)"	"GR113-010"	1342	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Aug., 2019"	"2019/08"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	19795	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Aug., 2019"	"2019/08"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2722	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Aug., 2019"	"2019/08"	"#Alzheimer disease (G30)"	"GR113-052"	3709	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Aug., 2019"	"2019/08"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	20431	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Aug., 2019"	"2019/08"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	5083	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Aug., 2019"	"2019/08"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	1148	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Aug., 2019"	"2019/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	4747	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Aug., 2019"	"2019/08"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	1336	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Aug., 2019"	"2019/08"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	1638	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Aug., 2019"	"2019/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	1035	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Sep., 2019"	"2019/09"	"#Septicemia (A40-A41)"	"GR113-010"	1337	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Sep., 2019"	"2019/09"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	18839	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Sep., 2019"	"2019/09"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2699	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Sep., 2019"	"2019/09"	"#Alzheimer disease (G30)"	"GR113-052"	3532	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Sep., 2019"	"2019/09"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	19795	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Sep., 2019"	"2019/09"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	4902	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Sep., 2019"	"2019/09"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	1078	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Sep., 2019"	"2019/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	4693	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Sep., 2019"	"2019/09"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	1359	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Sep., 2019"	"2019/09"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	1637	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Sep., 2019"	"2019/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	1013	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Oct., 2019"	"2019/10"	"#Septicemia (A40-A41)"	"GR113-010"	1430	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Oct., 2019"	"2019/10"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	20099	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Oct., 2019"	"2019/10"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2879	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Oct., 2019"	"2019/10"	"#Alzheimer disease (G30)"	"GR113-052"	3938	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Oct., 2019"	"2019/10"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	21039	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Oct., 2019"	"2019/10"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	5246	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Oct., 2019"	"2019/10"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	1175	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Oct., 2019"	"2019/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	4900	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Oct., 2019"	"2019/10"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	1449	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Oct., 2019"	"2019/10"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	1823	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Oct., 2019"	"2019/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	1056	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Nov., 2019"	"2019/11"	"#Septicemia (A40-A41)"	"GR113-010"	1414	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Nov., 2019"	"2019/11"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	19307	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Nov., 2019"	"2019/11"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2917	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Nov., 2019"	"2019/11"	"#Alzheimer disease (G30)"	"GR113-052"	4121	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Nov., 2019"	"2019/11"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	21804	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Nov., 2019"	"2019/11"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	5492	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Nov., 2019"	"2019/11"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	1312	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Nov., 2019"	"2019/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	5094	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Nov., 2019"	"2019/11"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	1544	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Nov., 2019"	"2019/11"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	1856	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Nov., 2019"	"2019/11"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	1078	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Dec., 2019"	"2019/12"	"#Septicemia (A40-A41)"	"GR113-010"	1676	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Dec., 2019"	"2019/12"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	19695	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Dec., 2019"	"2019/12"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	3360	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Dec., 2019"	"2019/12"	"#Alzheimer disease (G30)"	"GR113-052"	4474	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Dec., 2019"	"2019/12"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	23243	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Dec., 2019"	"2019/12"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	5812	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Dec., 2019"	"2019/12"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	1879	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Dec., 2019"	"2019/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	6068	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Dec., 2019"	"2019/12"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	1679	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Dec., 2019"	"2019/12"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	1940	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Dec., 2019"	"2019/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	1309	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jan., 2020"	"2020/01"	"#Septicemia (A40-A41)"	"GR113-010"	1618	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jan., 2020"	"2020/01"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	20472	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jan., 2020"	"2020/01"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	3280	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jan., 2020"	"2020/01"	"#Alzheimer disease (G30)"	"GR113-052"	4380	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jan., 2020"	"2020/01"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	23517	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jan., 2020"	"2020/01"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	5809	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jan., 2020"	"2020/01"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	2500	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jan., 2020"	"2020/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	6458	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jan., 2020"	"2020/01"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	1734	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jan., 2020"	"2020/01"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	2033	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Jan., 2020"	"2020/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	1112	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Feb., 2020"	"2020/02"	"#Septicemia (A40-A41)"	"GR113-010"	1441	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Feb., 2020"	"2020/02"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	19092	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Feb., 2020"	"2020/02"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	3172	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Feb., 2020"	"2020/02"	"#Alzheimer disease (G30)"	"GR113-052"	4069	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Feb., 2020"	"2020/02"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	22101	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Feb., 2020"	"2020/02"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	5197	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Feb., 2020"	"2020/02"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	2222	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Feb., 2020"	"2020/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	5905	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Feb., 2020"	"2020/02"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	1617	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Feb., 2020"	"2020/02"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	1844	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Feb., 2020"	"2020/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	1085	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Mar., 2020"	"2020/03"	"#Septicemia (A40-A41)"	"GR113-010"	1573	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Mar., 2020"	"2020/03"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	20240	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Mar., 2020"	"2020/03"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	3313	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Mar., 2020"	"2020/03"	"#Alzheimer disease (G30)"	"GR113-052"	4414	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Mar., 2020"	"2020/03"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	23000	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Mar., 2020"	"2020/03"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	5750	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Mar., 2020"	"2020/03"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	2496	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Mar., 2020"	"2020/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	6171	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Mar., 2020"	"2020/03"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	1734	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Mar., 2020"	"2020/03"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	1903	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Mar., 2020"	"2020/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	1103	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Mar., 2020"	"2020/03"	"#COVID-19 (U07.1)"	"GR113-137"	1226	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Apr., 2020"	"2020/04"	"#Septicemia (A40-A41)"	"GR113-010"	1483	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Apr., 2020"	"2020/04"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	18952	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Apr., 2020"	"2020/04"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	3515	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Apr., 2020"	"2020/04"	"#Alzheimer disease (G30)"	"GR113-052"	4583	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Apr., 2020"	"2020/04"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	21963	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Apr., 2020"	"2020/04"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	5448	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Apr., 2020"	"2020/04"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	1865	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Apr., 2020"	"2020/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	5472	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Apr., 2020"	"2020/04"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	1468	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Apr., 2020"	"2020/04"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	1819	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Apr., 2020"	"2020/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	1025	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Apr., 2020"	"2020/04"	"#COVID-19 (U07.1)"	"GR113-137"	8923	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"May, 2020"	"2020/05"	"#Septicemia (A40-A41)"	"GR113-010"	1420	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"May, 2020"	"2020/05"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	19348	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"May, 2020"	"2020/05"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	3450	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"May, 2020"	"2020/05"	"#Alzheimer disease (G30)"	"GR113-052"	4266	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"May, 2020"	"2020/05"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	22288	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"May, 2020"	"2020/05"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	5285	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"May, 2020"	"2020/05"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	1392	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"May, 2020"	"2020/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	5131	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"May, 2020"	"2020/05"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	1418	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"May, 2020"	"2020/05"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	1752	Not Applicable	Not Applicable
